Gene ID	Gene name	Anatomical entity name	Expression	Call quality	Expression score	class
ENSG00000105968	H2AZ2	cortex of kidney	present	gold quality	95.38	variant
ENSG00000105968	H2AZ2	cortex of kidney	present	gold quality	96.12	variant
ENSG00000105968	H2AZ2	cortex of kidney	present	gold quality	95.73	variant
ENSG00000105968	H2AZ2	cortex of kidney	present	gold quality	96.79	variant
ENSG00000105968	H2AZ2	cortex of kidney	present	gold quality	96.06	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.33	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	95.8	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.47	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.59	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.18	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.31	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.07	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	95.98	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	95.55	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	95.74	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.28	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	97.33	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.05	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.93	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	95.99	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	97.58	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.38	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	97.11	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	97.07	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.14	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.12	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.14	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.11	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.07	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	97.33	variant
ENSG00000105968	H2AZ2	frontal cortex	present	gold quality	96.49	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	97.03	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	96.76	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	96.3	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	96.0	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	96.57	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	96.74	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	97.42	variant
ENSG00000105968	H2AZ2	temporal lobe	present	gold quality	93.04	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.86	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.64	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	95.48	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.75	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.36	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.15	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.11	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	96.31	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	98.17	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.68	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	98.25	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.23	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.2	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.09	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.12	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	97.39	variant
ENSG00000105968	H2AZ2	cerebellum	present	gold quality	98.35	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	98.6	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	98.5	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	96.07	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	94.17	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	95.21	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	94.6	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	95.27	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	93.16	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	95.82	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	94.9	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	95.15	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	96.32	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	94.79	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	93.19	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	93.25	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	92.43	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	91.94	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	95.53	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	95.29	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	81.7	variant
ENSG00000105968	H2AZ2	lung	present	gold quality	97.05	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.67	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.95	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	95.95	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.01	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	97.17	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.38	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.48	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.33	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	95.99	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.23	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.07	variant
ENSG00000105968	H2AZ2	spleen	present	gold quality	96.39	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	96.55	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.55	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	93.69	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	95.0	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	96.35	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.77	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.94	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	93.9	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.25	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.55	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.84	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	95.31	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	89.29	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.31	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.59	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.22	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	97.34	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.71	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.48	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.79	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	94.49	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	87.04	variant
ENSG00000105968	H2AZ2	liver	present	gold quality	95.86	variant
ENSG00000105968	H2AZ2	cerebellar cortex	present	gold quality	97.22	variant
ENSG00000105968	H2AZ2	cerebellar cortex	present	gold quality	97.15	variant
ENSG00000105968	H2AZ2	thymus	present	gold quality	93.3	variant
ENSG00000105968	H2AZ2	thymus	present	gold quality	97.92	variant
ENSG00000105968	H2AZ2	thymus	present	gold quality	95.7	variant
ENSG00000105968	H2AZ2	thymus	present	gold quality	88.65	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	93.44	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	95.03	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	94.15	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	94.57	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	91.72	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	93.77	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	92.37	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	95.74	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	93.74	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	96.62	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	93.27	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	92.9	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	95.39	variant
ENSG00000105968	H2AZ2	bone marrow	present	gold quality	94.23	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	96.68	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	97.13	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	97.96	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	98.08	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	98.09	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	97.78	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	98.08	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	97.0	variant
ENSG00000105968	H2AZ2	primary visual cortex	present	gold quality	97.26	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.44	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.34	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.45	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.13	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.17	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.96	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	93.71	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.57	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.98	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.68	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.35	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.32	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.98	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.11	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	95.1	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.53	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.73	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	95.82	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.56	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	97.94	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.39	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	92.76	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.95	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	96.45	variant
ENSG00000105968	H2AZ2	superior frontal gyrus	present	gold quality	95.76	variant
ENSG00000105968	H2AZ2	hindlimb stylopod muscle	present	gold quality	96.45	variant
ENSG00000105968	H2AZ2	hindlimb stylopod muscle	present	gold quality	96.39	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.63	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.21	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.41	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.08	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.72	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.42	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.92	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.52	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.25	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.79	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	95.86	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.55	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.97	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.61	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.26	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.31	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.98	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.03	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.75	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.62	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.02	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	97.06	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.46	variant
ENSG00000105968	H2AZ2	dorsolateral prefrontal cortex	present	gold quality	96.51	variant
ENSG00000105968	H2AZ2	Brodmann (1909) area 10	present	gold quality	93.72	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	98.28	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	98.48	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.86	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	98.16	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.73	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.57	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.74	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.44	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.22	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.68	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.74	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	98.46	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.62	variant
ENSG00000113648	MACROH2A1	pituitary gland	present	gold quality	97.62	variant
ENSG00000113648	MACROH2A1	lymph node	present	gold quality	98.2	variant
ENSG00000113648	MACROH2A1	lymph node	present	gold quality	98.69	variant
ENSG00000113648	MACROH2A1	lymph node	present	gold quality	97.59	variant
ENSG00000113648	MACROH2A1	lymph node	present	gold quality	96.42	variant
ENSG00000113648	MACROH2A1	lymph node	present	gold quality	96.66	variant
ENSG00000113648	MACROH2A1	lymph node	present	gold quality	98.08	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	95.7	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	95.66	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	95.13	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	93.98	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	95.24	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	89.12	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	92.19	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	96.9	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	96.82	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	94.84	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	92.93	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	94.63	variant
ENSG00000113648	MACROH2A1	adult mammalian kidney	present	gold quality	94.78	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	96.2	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	96.53	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	96.15	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	96.9	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	95.73	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	96.33	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	96.96	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	95.96	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	96.22	variant
ENSG00000113648	MACROH2A1	prefrontal cortex	present	gold quality	94.32	variant
ENSG00000113648	MACROH2A1	multicellular organism	present	gold quality	96.67	variant
