species	species_slug	gene_id	gene_name	anatomical_entity_name	expression	call_quality	expression_score	affymetrix_expression_score	est_expression_score	in_situ_hybridization_expression_score	rna_seq_expression_score	single_cell_rna_seq_expression_score	active_sources	active_source_count	source_class	heatmap_qualifying	overall_equals_rnaseq_score
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	silver quality	69.50	69.50					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	62.66	62.66					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	72.96	70.13			74.23		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	silver quality	62.76	62.76					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	72.29	69.69			73.14		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	silver quality	62.01	62.01					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	73.25	68.74			74.98		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	silver quality	72.08	72.08					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	71.51	71.51					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	73.04	70.03			73.81		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	72.46	70.39			72.87		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	73.48	69.29			74.70		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	silver quality	70.93	70.93					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	silver quality	71.91	71.91					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	present	gold quality	69.18	69.18					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	blood	absent	silver quality	70.63	70.63					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	colonic mucosa	present	gold quality	81.30	81.30					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	colonic mucosa	present	gold quality	84.60	79.74			86.79		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	colonic mucosa	present	gold quality	79.75	79.75					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	colonic mucosa	present	gold quality	80.83	80.83					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	colonic mucosa	present	gold quality	82.60	82.48			86.79		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	colonic mucosa	present	gold quality	82.74	82.61			86.79		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ileal mucosa	absent	silver quality	69.76	69.76					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	pharyngeal mucosa	present	gold quality	86.26	86.26					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	pharyngeal mucosa	present	gold quality	83.24	83.24					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	pharyngeal mucosa	present	gold quality	87.01	87.01					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	renal medulla	present	gold quality	83.40	83.40					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	renal medulla	present	gold quality	84.03	84.03					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	renal medulla	present	gold quality	85.73	85.73					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	colonic epithelium	present	gold quality	94.04				94.04		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	jejunal mucosa	present	gold quality	75.79	75.79					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	85.64				85.64		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	84.41				84.41		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	75.55	75.55					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	83.36	83.19			83.56		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	78.29	79.61			77.73		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	82.48	86.15			81.75		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	silver quality	84.62	84.62					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	86.40				86.40		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	present	gold quality	84.29	83.64			84.32		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	prefrontal cortex	absent	silver quality	94.62	94.62					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	endocervix	present	gold quality	85.74				85.74		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	endocervix	present	gold quality	84.97				84.97		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	endocervix	present	gold quality	81.86				81.86		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	material anatomical entity	present	gold quality	79.73	77.52			80.36	81.76	Affymetrix|RNA-Seq|single-cell RNA-Seq	3	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	anatomical system	present	gold quality	80.00	78.57			80.37	81.76	Affymetrix|RNA-Seq|single-cell RNA-Seq	3	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	multicellular organism	present	gold quality	79.73	77.51			80.36	81.76	Affymetrix|RNA-Seq|single-cell RNA-Seq	3	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	74.80	74.80					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	72.14	72.14					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	72.60	72.60					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	81.71	83.67			81.44		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	81.78	85.24			81.49		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	81.17				81.17		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	80.39				80.39		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	79.23				79.23		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	81.13				81.13		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	81.00	79.22			81.29	79.89	Affymetrix|RNA-Seq|single-cell RNA-Seq	3	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	77.83	77.83					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	81.38	83.48			81.29		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	testis	present	gold quality	85.77				85.77		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	female reproductive system	present	gold quality	82.99	80.20			84.40		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	embryo	present	gold quality	96.47	96.47					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	embryo	present	gold quality	97.12	97.12					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	embryo	present	gold quality	96.99	96.99					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	embryo	present	gold quality	97.38	97.38					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	embryo	present	gold quality	98.00	98.00					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	embryo	present	gold quality	97.74	97.74					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cranial nerve II	absent	silver quality	67.29	67.29					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	91.82				91.82		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	91.99				91.99		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	90.24				90.24		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	85.43				85.43		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	82.58	84.38			82.33		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	83.78	84.97			82.95		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	79.18				79.18		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	80.21				80.21		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	81.53	82.93			81.46		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	80.44	85.42			80.22		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	80.05	84.97			79.92		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	stomach	present	gold quality	88.20				88.20		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	aorta	present	gold quality	76.54	81.61			76.50		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	aorta	present	gold quality	76.83	80.14			76.82		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	92.50				92.50		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	87.15				87.15		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	84.99	83.36			85.27		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	84.90	84.71			85.00		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	84.13	87.16			82.66		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	85.22	84.95			85.27		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	83.40	75.40			83.51		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	83.52	86.23			83.43		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	86.27	86.60			85.85		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	86.01				86.01		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	83.64	85.90			83.25		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	81.19				81.19		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	84.13	85.12			84.00		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	84.03	85.42			83.88		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	heart	present	gold quality	83.19				83.19		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	93.72	93.72					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	silver quality	94.25	94.25					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	82.61	79.23			85.30		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	80.46	80.38			82.07		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	83.84	83.50			84.00		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	82.46	80.87			83.45		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	80.52	78.12			81.00		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	82.62	82.67			82.61		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	82.29	82.45			82.28		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	82.26	79.06			82.39		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	81.87	78.50			82.03		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	77.81	76.68			78.82		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	79.40	79.48			78.82		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	81.10	79.73			81.75		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	79.59	78.73			91.23		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	78.60	78.59			78.62		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	78.56	78.56					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	78.65	78.67			78.62		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	82.07	80.50			82.60		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	81.94	80.48			82.36		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	81.93	79.91			82.30		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	silver quality	96.96	96.96					Affymetrix	1	non_rna_only	no	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	brain	present	gold quality	94.83	92.25			97.36		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	95.70	95.70					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	96.95	95.55			97.40		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	80.35	79.72			81.36		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	82.92	77.76			85.28		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	78.86	78.54			82.07		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	83.71	82.12			83.87		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	79.76	78.50			80.78		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	80.89	82.56			80.57		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	cerebral cortex	present	gold quality	80.67	79.22			81.17		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	pleura	present	gold quality	77.31	77.31					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	tibia	present	gold quality	81.66	81.66					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	pons	present	gold quality	84.59	84.59					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	penis	present	gold quality	81.41	81.41					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	75.71	75.71					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	74.51	74.51					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	73.68	73.68					Affymetrix	1	non_rna_only	yes	not_applicable
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	86.36	84.49			86.46		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	85.30	84.09			85.47		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	89.43				89.43		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	83.38				83.38		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	84.23	83.84			84.24		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	83.82	80.26			84.51		Affymetrix|RNA-Seq	2	multi_source	yes	no
Homo sapiens	homo_sapiens	ENSG00000099284	MACROH2A2	ovary	present	gold quality	78.89	78.89					Affymetrix	1	non_rna_only	yes	not_applicable
